asset_type,category,name,platform,hook,post,cta,install_command,repo_url
skill,Growth and retention,referrals,LinkedIn / X,Your AI agent can now handle Referrals like a specialist.,"Most agents give generic advice when you ask for Referrals. The `referrals` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Create, design, and optimize referral programs, affiliate programs, and word-of-mouth strategies. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `referrals` for the job.",Install it: npx skills add scayver/marketing-skills --skill referrals. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill referrals,https://github.com/scayver/marketing-skills
skill,Sales and go-to-market,revops,LinkedIn / X,Your AI agent can now handle Revops like a specialist.,"Most agents give generic advice when you ask for Revops. The `revops` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Use this skill for revenue operations questions, lead lifecycle management, and marketing-to-sales handoff. Triggers on: MQL definition, SQL definition, lead scoring, lead routing. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `revops` for the job.",Install it: npx skills add scayver/marketing-skills --skill revops. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill revops,https://github.com/scayver/marketing-skills
skill,Content and copy,sales-copywriting,LinkedIn / X,Your AI agent can now handle Sales Copywriting like a specialist.,"Most agents give generic advice when you ask for Sales Copywriting. The `sales-copywriting` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for write or improve sales copy for any format or channel. Activate when the user mentions ""sales page,"" ""sales letter,"" ""sales copy,"" ""conversion copy,"" ""long-form copy,"" ""short-form. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `sales-copywriting` for the job.",Install it: npx skills add scayver/marketing-skills --skill sales-copywriting. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill sales-copywriting,https://github.com/scayver/marketing-skills
skill,Sales and go-to-market,sales-enablement,LinkedIn / X,Your AI agent can now handle Sales Enablement like a specialist.,"Most agents give generic advice when you ask for Sales Enablement. The `sales-enablement` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Use this skill for creating sales collateral and materials that help sales teams close deals. Triggers on: pitch deck, one-pager, sales deck, battle card, objection handling, talk. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `sales-enablement` for the job.",Install it: npx skills add scayver/marketing-skills --skill sales-enablement. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill sales-enablement,https://github.com/scayver/marketing-skills
skill,SEO and discovery,schema,LinkedIn / X,Your AI agent can now handle Schema like a specialist.,"Most agents give generic advice when you ask for Schema. The `schema` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Use this skill for structured data and schema markup questions. Triggers on: JSON-LD, schema.org, structured data, rich snippets, rich results, FAQ schema, Product schema, Article. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `schema` for the job.",Install it: npx skills add scayver/marketing-skills --skill schema. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill schema,https://github.com/scayver/marketing-skills
skill,SEO and discovery,seo-audit,LinkedIn / X,Your AI agent can now handle SEO Audit like a specialist.,"Most agents give generic advice when you ask for SEO Audit. The `seo-audit` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Use this skill for full SEO audits and SEO analysis tasks. Triggers on: SEO audit, technical SEO, crawlability issues, indexability, Core Web Vitals, mobile SEO, HTTPS, title tag o. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `seo-audit` for the job.",Install it: npx skills add scayver/marketing-skills --skill seo-audit. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill seo-audit,https://github.com/scayver/marketing-skills
skill,SEO and discovery,seo-blog-writer,LinkedIn / X,Your AI agent can now handle SEO Blog Writer like a specialist.,"Most agents give generic advice when you ask for SEO Blog Writer. The `seo-blog-writer` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for write, plan, or optimize long-form blog content that ranks on Google, attracts organic traffic, and drives conversions. Activate when the user mentions ""blog post,"" ""SEO blog,"" ""lo. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `seo-blog-writer` for the job.",Install it: npx skills add scayver/marketing-skills --skill seo-blog-writer. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill seo-blog-writer,https://github.com/scayver/marketing-skills
skill,SEO and discovery,seo-content-strategy,LinkedIn / X,Your AI agent can now handle SEO Content Strategy like a specialist.,"Most agents give generic advice when you ask for SEO Content Strategy. The `seo-content-strategy` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for improve organic search rankings, plan SEO content, analyze competitors, generate keyword strategies, write or optimize meta tags, create content briefs, repurpose blog content into. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `seo-content-strategy` for the job.",Install it: npx skills add scayver/marketing-skills --skill seo-content-strategy. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill seo-content-strategy,https://github.com/scayver/marketing-skills
skill,Conversion rate optimization,signup,LinkedIn / X,Your AI agent can now handle Signup like a specialist.,"Most agents give generic advice when you ask for Signup. The `signup` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Use this skill for optimizing signup, registration, account creation, and free trial flows. Triggers on: signup form optimization, registration form, account creation, free trial a. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `signup` for the job.",Install it: npx skills add scayver/marketing-skills --skill signup. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill signup,https://github.com/scayver/marketing-skills
skill,SEO and discovery,site-architecture,LinkedIn / X,Your AI agent can now handle Site Architecture like a specialist.,"Most agents give generic advice when you ask for Site Architecture. The `site-architecture` skill gives Claude Code, OpenAI Codex, Cursor, Windsurf, and other Agent Skills-compatible agents a structured workflow for Use this skill for planning, mapping, and structuring website page hierarchy, navigation, and internal linking. Triggers on: sitemap planning, page hierarchy, navigation structure. Install Marketing Skills OS, start with `product-marketing`, then ask your agent to use `site-architecture` for the job.",Install it: npx skills add scayver/marketing-skills --skill site-architecture. Star the repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills --skill site-architecture,https://github.com/scayver/marketing-skills
